//t, Inflow, WAS_Flow, RAS_Flow, Temp, R1_VSS_Inflow_Concentration, R1_sCOD_Inflow_Concentration, R1_NH3_Inflow_Concentration, R1_NO3_Inflow_Concentration, R5_MeOH_Inflow, Stl_t_TKN_Concentration
446.4,111424.6,481.738,102467.5,-5,6.51168,22.65992,12.08671,1.396855,5172344,0.423466
446.5,100810,482.0793,97681.15,-5,5.301458,21.76774,11.62358,1.32367,5112750,0.4271823
446.6,97138.82,510.5571,93394.16,-4.961931,6.763253,24.06249,12.2631,1.396855,5198411,0.4296755
446.7,96492.54,530.7696,92580.6,-4.060768,6.517588,22.60802,12.03507,1.393789,5150319,0.4293536
446.8,95347.85,510.0195,87893.68,-4.58895,4.421854,21.31374,11.3477,1.249281,5076680,0.43103
446.9,95046.26,527.4583,86568.57,-4.984631,6.971769,24.2996,12.25995,1.393789,5187081,0.4313197
447,95172.93,508.6531,89137.1,-5,6.812501,24.07305,12.2709,1.4,5165666,0.43161
447.1,96304.48,533.8214,93942.91,-5,6.86438,24.21616,12.30743,1.4,5166598,0.4321103
447.2,95393.21,446.6358,93345.39,-4.965686,7.586797,25.72781,12.57835,1.4,5233036,0.432535
447.3,95488.6,412.0979,93820.63,-4.167267,7.674044,25.78047,12.62102,1.398263,5237669,0.4315127
447.4,96342.72,441.025,97258.55,-4.965686,6.822554,23.3468,12.16502,1.354028,5133727,0.4325462
447.5,98844.94,474.6754,100905.4,-5,6.57177,22.9263,12.08069,1.298263,5117643,0.4331129
447.6,98427.92,489.8489,100210.8,-4.992684,5.704779,21.66938,11.48233,1.203807,5071817,0.4347956
447.7,95468.98,468.8205,94948,-4.784383,5.747137,21.61427,11.45072,1.2,5065065,0.4365386
447.8,94960.44,454.1426,93890.09,-4.055334,4.282093,21.02766,11.19551,1.199951,5015681,0.4373979
447.9,95895.65,464.6389,98450.09,-4.634625,4.221289,20.80829,11.15172,1.198817,4995237,0.4391764
448,95590.36,427.3377,98021.04,-4.986513,6.337268,22.05698,11.55958,1.203758,5056616,0.439355
448.1,97670.43,453.017,101370.5,-4.964276,6.811811,23.93452,12.09775,1.292386,5094111,0.4383792
448.2,96848.21,451.7149,100467.8,-4.094969,6.56669,22.59066,11.89296,1.203807,5071292,0.4370242
